time_s,gyro_pitch_rad_s_faulty,fault_label
17.31,-0.0308292582804286,0
17.32,-0.0275056143776577,0
17.330000000000002,-0.0303185558438511,0
17.34,-0.0192626903969873,0
17.35,-0.0434005786123175,0
17.36,-0.0377496715474491,0
17.37,-0.0378662631214083,0
17.38,-0.0176605562613628,0
17.39,-0.010032908459907,0
17.400000000000002,-0.028158956107103,0
17.41,-0.0287781146220666,0
17.42,-0.0263648209597092,0
17.43,-0.0154220164961146,0
17.44,-0.036289799523144,0
17.45,-0.0246080587360981,0
17.46,-0.0172152643648716,0
17.47,-0.0219318027717931,0
17.48,-0.0250224438134074,0
17.490000000000002,-0.0168833262502924,0
17.5,-0.0539016489776883,0
17.51,-0.02006612338417,0
17.52,-0.0333611955855155,0
17.53,-0.0451023415214801,0
17.54,-0.0216595719591554,0
17.55,-0.0130106094839246,0
17.56,-0.0280972886174005,0
17.57,-0.017169678061748,0
17.580000000000002,-0.0105512725141826,0
17.59,-0.0135005535845972,0
17.6,-0.0102257072854936,0
17.61,-0.019179743523873,0
17.62,-0.025822359259693,0
17.63,-0.0425720423005634,0
17.64,-0.0289887088725174,0
17.650000000000002,-0.034936260986694,0
17.66,-0.0047700900875007,0
17.67,-0.0282141087543647,0
17.68,-0.0251989470184388,0
17.69,-0.0208918968189929,0
17.7,-0.0259464925920297,0
17.71,-0.009407784055652,0
17.72,-0.032560576352259,0
17.73,-0.0243638072695063,0
17.740000000000002,-0.0337103975175229,0
17.75,-0.0394617373012992,0
17.76,-0.0323550342533401,0
17.77,-0.0265835530320244,0
17.78,-0.0304820595201703,0
17.79,-0.0330891097163589,0
17.8,-0.0402039475579897,0
17.81,-0.0269477119430937,0
17.82,-0.0411397534744727,0
17.830000000000002,-0.0184678937655524,0
17.84,-0.0252199696206957,0
17.85,-0.0405958058993279,0
17.86,-0.0290883153640555,0
17.87,-0.0334937321993304,0
17.88,-0.0227563763764902,0
17.89,-0.0125195800712462,0
17.900000000000002,-0.0446517819182619,0
17.91,-0.024725778686124,0
17.92,-0.0274533591804997,0
17.93,-0.0191146316251133,0
17.94,-0.0236720766159148,0
17.95,-0.0332997559949019,0
17.96,-0.0289466310110253,0
17.97,-0.0336923883244451,0
17.98,-0.0149481055258543,0
17.990000000000002,-0.0254711165627847,0
18.0,-0.0066483912414929,0
18.01,-0.0262429801290095,0
18.02,-0.0326965223255235,0
18.03,-0.0407256899542119,0
18.04,-0.0435960428018884,0
18.05,-0.0413821140548282,0
18.06,-0.0228456052101334,0
18.07,-0.0204057470305617,0
18.08,-0.0412810382113795,0
18.09,-0.016494890303918,0
18.1,-0.0302520344818462,0
18.11,-0.0239296525749822,0
18.12,-0.009251543295926,0
18.13,-0.016381531403189,0
18.14,-0.0280114140715138,0
18.15,-0.0342142208736409,0
18.16,-0.0467966516070914,0
18.17,-0.0324462376603708,0
18.18,-0.0273422215844975,0
18.19,-0.0350789370061572,0
18.2,-0.0264959417119251,0
18.21,-0.0243910912452434,0
18.22,-0.0273844156155196,0
18.23,-0.0316121349801265,0
18.24,-0.0234018234433513,0
18.25,-0.0206452322417025,0
18.26,-0.0359449056377679,0
18.27,-0.0109078747134182,0
18.28,-0.0259793709745988,0
18.29,-0.0247812920299264,0
18.3,-0.0178639500762281,0
18.31,-0.0225902464640505,0
18.32,-0.0153673623021722,0
18.33,-0.022003815230429,0
18.34,-0.0309757662278162,0
18.35,-0.0212127001688946,0
18.36,-0.0362413477584501,0
18.37,-0.0236948462020348,0
18.38,-0.0250891080379022,0
18.39,-0.0268143488610252,0
18.4,-0.0259949348339952,0
18.41,-0.0435044368707674,0
18.42,-0.0301495894457526,0
18.43,-0.0237102925583496,0
18.44,-0.0230165860935159,0
18.45,-0.0348683171031151,0
18.46,-0.01191091019735,0
18.47,-0.0332061672279412,0
18.48,-0.0148262841045424,0
18.49,-0.0202253570764875,0
18.5,-0.0309360255981148,0
18.51,-0.0066971025952961,0
18.52,-0.0363630460764683,0
18.53,-0.0152116094749957,0
18.54,-0.0143738086966702,0
18.55,-0.0310623218469985,0
18.56,-0.0104079618472759,0
18.57,-0.0268095822976247,0
18.58,-0.0213986903740314,0
18.59,-0.0216589250051495,0
18.6,-0.0255817547436405,0
18.61,-0.016107115742437,0
18.62,-0.0162568496213394,0
18.63,-0.0416536021181571,0
18.64,-0.0111014327199488,0
18.65,-0.0407463149935822,0
18.66,-0.0137725002328273,0
18.67,-0.0128074852659257,0
18.68,-0.0349607824850477,0
18.69,-0.0281358497970051,0
18.7,-0.0350613495171732,0
18.71,-0.0261301162240123,0
18.72,-0.027037859018622,0
18.73,-0.0161375282685774,0
18.74,-0.0108076706946205,0
18.75,-0.0099305517527733,0
18.76,-0.0294857089609677,0
18.77,-0.0259328933851871,0
18.78,-0.0406517096279654,0
18.79,-0.0318526885206047,0
18.8,-0.0141221387518281,0
18.81,-0.0075915011361256,0
18.82,-0.0360674994241917,0
18.83,-0.0296253416579711,0
18.84,-0.023941452005581,0
18.85,-0.0208524852060272,0
18.86,-0.0317268413194821,0
18.87,-0.0193669119475598,0
18.88,-0.0283226390577782,0
18.89,-0.0237054983896633,0
18.9,-0.0180748701685912,0
18.91,-0.0234502337661922,0
18.92,-0.0278550660061722,0
18.93,-0.0245640625697435,0
18.94,-0.024328358316195,0
18.95,-0.027121609950886,0
18.96,-0.0259862379102275,0
18.97,-0.0073885898820177,0
18.98,-0.0177426580508026,0
18.99,-0.0262834532601335,0
19.0,-0.0163359101569222,0
19.01,-0.0266204597597117,0
19.02,-0.0115278356490364,0
19.03,-0.0195394837323668,0
19.04,-0.0242857571540059,0
19.05,-0.0187124029085773,0
19.06,-0.0388751764956143,0
19.07,-0.0344109387897879,0
19.08,-0.0350593695695258,0
19.09,-0.0216675502030456,0
19.1,-0.0057486990021887,0
19.11,-0.0007377215433306,0
19.12,-0.0166470921213671,0
19.13,-0.01799604459943,0
19.14,-0.0409919589462571,0
19.15,-0.0283850178607946,0
19.16,-0.030813021604237,0
19.17,-0.0291205702124889,0
19.18,-0.0245704484440116,0
19.19,-0.0275868379070597,0
19.2,-0.0426358579100749,0
19.21,-0.0153406906864748,0
19.22,-0.0335241626725673,0
19.23,-0.0203812086291732,0
19.24,-0.0020098010772768,0
19.25,-0.0319214298067054,0
19.26,-0.0480074208085954,0
19.27,-0.0255415550276016,0
19.28,-0.011648889187546,0
19.29,-0.0030519891893833,0
19.3,-0.0349079433003679,0
19.31,-0.0176224441434474,0
19.32,-0.0272195353254887,0
19.33,-0.0236029140114102,0
19.34,0.0039229979946799,0
19.35,-0.0375271490314024,0
19.36,-0.0199370646384878,0
19.37,-0.0177745502457765,0
19.38,-0.0115706445988729,0
19.39,-0.0214257073449016,0
19.4,-0.0193020696349564,0
19.41,-0.0262761019470574,0
19.42,-0.019645393169987,0
19.43,-0.0257456366889682,0
19.44,-0.0160750514050545,0
19.45,-0.0259639350287551,0
19.46,-0.0184738940670169,0
19.47,-0.0225145974324719,0
19.48,-0.0109385430091094,0
19.49,-0.0226900638862218,0
19.5,-0.0398835373597869,0
19.51,-0.0095110885743066,0
19.52,-0.0311647223535092,0
19.53,-0.0286221633387553,0
19.54,-0.0280182183291293,0
19.55,-0.0082943347084044,0
19.56,-0.0433725728330817,0
19.57,0.0093845348007704,0
19.58,-0.0114095070654314,0
19.59,-0.0197221297532209,0
19.6,-0.0225217904807897,0
19.61,-0.0191957182974105,0
19.62,-0.0170011500213868,0
19.63,-0.0160533032745819,0
19.64,-0.0174322443445091,0
19.65,-0.0229935423580066,0
19.66,-0.0274775555380644,0
19.67,-0.0292113069528598,0
19.68,-0.0326599126883923,0
19.69,-17.960397826518985,0
19.7,-17.47807723713898,0
19.71,-19.916221125461504,0
19.72,-18.233280287867235,0
19.73,-16.646754481562116,0
19.74,-13.951158653242173,0
19.75,-12.39413728095892,0
19.76,-9.486435685558677,0
19.77,-10.5549162893061,0
19.78,-10.698413928682053,0
19.79,-10.772363911929904,0
19.8,-10.742743801912344,0
19.81,-10.565963495688663,0
19.82,-10.235571505729167,0
19.83,-9.763178255761098,0
19.84,-9.176630638996125,0
19.85,-8.524777329490812,0
19.86,-7.831975362284733,0
19.87,-7.1529068269029095,0
19.88,-6.482639710303953,0
19.89,-5.794274011186492,0
19.9,-5.119665547027891,0
19.91,-4.457565003227605,0
19.92,-3.8006478905881496,0
19.93,-3.164753939679576,0
19.94,-2.5415868259232486,0
19.95,-1.9238251536450115,0
19.96,-1.3425835604387388,0
19.97,-0.7794235588909929,0
19.98,-0.2229717735060449,0
19.99,0.2962749538994949,0
20.0,0.7963126018132416,0
20.01,1.2739373315459823,0
20.02,1.7116809824793422,0
20.03,2.131831342861965,0
20.04,2.501690397222586,0
20.05,2.8783978438808044,0
20.06,3.201537090329393,0
20.07,3.488104327825568,0
20.08,3.767134154739275,0
20.09,4.0038752272037605,0
20.1,4.182389786713044,0
20.11,4.36526481495454,0
20.12,4.510672459250489,0
20.13,4.626193465926564,0
20.14,4.733707130675191,0
20.15,4.786837213789108,0
20.16,4.824099327398117,0
20.17,4.820445878086031,0
20.18,4.837607118534686,0
20.19,4.788005004933475,0
20.2,4.749974592725039,0
20.21,4.68241466461067,0
20.22,4.60630287764912,0
20.23,4.476977549984153,0
20.24,4.3430849645400125,0
20.25,4.2456993315049765,0
20.26,4.121310656964065,0
20.27,3.965463845195536,0
20.28,3.796675030777548,0
20.29,3.6242534969810354,0
20.3,3.466205134768159,0
20.31,3.2729474604387163,0
20.32,3.108715679158782,0
20.33,2.9280516914533354,0
20.34,2.75139455482705,0
20.35,2.5857959170109943,0
20.36,2.381605204507637,0
20.37,2.195305149783217,0
20.38,2.026575088683264,0
20.39,1.8397411034375133,0
20.4,1.6857024083430772,0
20.41,1.5287385631247232,0
20.42,1.373040927537511,0
20.43,1.2307865909811704,0
20.44,1.077571867758097,0
20.45,0.9595583313538568,0
20.46,0.8174654079214965,0
20.47,0.6926300943269627,0
20.48,0.5708983312946523,0
20.49,0.4633872309524425,0
20.5,0.3639688960864372,0
20.51,0.24710292822841,0
20.52,0.1553452416564812,0
20.53,0.071034230527841,0
20.54,-0.0213749174631012,0
20.55,-0.0923752148518644,0
20.56,-0.1596486446296146,0
20.57,-0.2114641169290344,0
20.58,-0.2777008742741763,0
20.59,-0.3334925766289013,0
20.6,-0.3772081773288521,0
20.61,-0.4327541070500452,0
20.62,-0.4684626564113252,0
20.63,-0.5104577203864435,0
20.64,-0.5402764318278792,0
20.65,-0.5785956585408866,0
20.66,-0.623545613053001,0
20.67,-0.6236377339400855,0
20.68,-0.6281497467555313,0
20.69,-0.6503444103924979,0
20.7,-0.6645062174526679,0
20.71,-0.6738593365317688,0
20.72,-0.6950870819519113,0
20.73,-0.7016052089156469,0
20.74,-0.7153788640772437,0
20.75,-0.716172018286269,0
20.76,-0.7089829010711862,0
20.77,-0.7036993610371278,0
20.78,-0.7163429361791345,0
20.79,-0.7173856237175885,0
20.8,-0.7096546059830561,0
20.81,-0.6993855112401887,0
20.82,-0.7146417219504628,0
20.83,-0.7171350070029355,0
20.84,-0.6929145707069739,0
20.85,-0.6922131342998091,0
20.86,-0.6771198684375715,0
20.87,-0.665062357721526,0
20.88,-0.6592534999856678,0
20.89,-0.6309939849239422,0
20.9,-0.6327680619541148,0
20.91,-0.6233202918156358,0
20.92,-0.6102207729610949,0
20.93,-0.6178281089586435,0
20.94,-0.585970879686326,0
20.95,-0.5870033523075359,0
20.96,-0.5694175122985594,0
20.97,-0.5767452785240978,0
20.98,-0.5715278415911677,0
20.99,-0.5378620022681121,0
21.0,-0.5324392751536996,0
21.01,-0.5355199303534535,0
21.02,-0.5256588469648993,0
21.03,-0.496338188205185,0
21.04,-0.5102023814217724,0
21.05,-0.4726561877525511,0
21.06,-0.4889310839886613,0
21.07,-0.4644578291795249,0
21.08,-0.4651265686085905,0
21.09,-0.4468950349523171,0
21.1,-0.4495478971861241,0
21.11,-0.437012625754197,0
21.12,-0.4263556719630342,0
21.13,-0.4282726650131136,0
21.14,-0.402437191147547,0
21.15,-0.4066833435846536,0
21.16,-0.3956560034422272,0
21.17,-0.3952467209182027,0
21.18,-0.4029751530777098,0
21.19,-0.3714265524973534,0
21.2,-0.3376705390571753,0
21.21,-0.346346733064564,0
21.22,-0.3468964685170537,0
21.23,-0.3419578709407611,0
21.24,-0.3318420979891666,0
21.25,-0.3194444499342868,0
21.26,-0.3296818647725816,0
21.27,-0.299795696762163,0
21.28,-0.2969366097809933,0
21.29,-0.2901287420045832,0
21.3,-0.2862098080291472,0
21.31,-0.2837402580006743,0
21.32,-0.2706018115389211,0
21.33,-0.2648528696730475,0
21.34,-0.2677932684990659,0
21.35,-0.2635069194510422,0
21.36,-0.250301766560813,0
21.37,-0.229406427730318,0
21.38,-0.2508866561150186,0
21.39,-0.2467885449873344,0
21.4,-0.2240985536785691,0
21.41,-0.2188820520060014,0
21.42,-0.2113112361138574,0
21.43,-0.204265186978124,0
21.44,-0.2026008608697998,0
21.45,-0.1791364095714114,0
21.46,-0.2037107270593336,0
21.47,-0.1896524028668102,0
21.48,-0.1760637983270004,0
21.49,-0.1851242992760448,0
21.5,-0.1641090179407047,0
21.51,-0.139390578394641,0
21.52,-0.1494480771640194,0
21.53,-0.1409988240744221,0
21.54,-0.1495542241175812,0
21.55,-0.1367616478878053,0
21.56,-0.1279952576926735,0
21.57,-0.1210668115280554,0
21.58,-0.0987222028025652,0
21.59,-0.0996150217304991,0
21.6,-0.1099659914973804,0
21.61,-0.0900540748852059,0
21.62,-0.0812150445910288,0
21.63,-0.0684866795578449,0
21.64,-0.0577889095152935,0
21.65,-0.0774692319176051,0
21.66,-0.069171361385971,0
21.67,-0.0674063747117988,0
21.68,-0.0509647933064034,0
21.69,-0.0377841467924349,0
21.7,-0.0264296695585472,0
21.71,-0.0309530209295908,0
21.72,-0.0273207992981986,0
21.73,-0.0165750129936874,0
21.74,-0.0204589073564754,0
21.75,0.0147252318599764,0
21.76,-0.0163604144235072,0
21.77,0.0073958041230993,0
21.78,0.0315593486653804,0
21.79,0.0171057121043672,0
21.8,0.0207881693205057,0
21.81,0.0247364812953005,0
21.82,0.0321260407592679,0
21.83,0.0532678718320456,0
21.84,0.0230140587827716,0
21.85,0.0660377329603109,0
21.86,0.0420056578197498,0
21.87,0.0590854744752355,0
21.88,0.0629252169790177,0
21.89,0.0785218605540397,0
21.9,0.0620210181946135,0
21.91,0.0879316156889773,0
21.92,0.1087969007244509,0
21.93,0.0800970366154329,0
21.94,0.1007268144932051,0
21.95,0.0972320414630171,0
21.96,0.1130492970055052,0
21.97,0.1138324226292876,0
21.98,0.1119842534123061,0
21.99,0.1279395750425483,0
22.0,0.1456657058241827,0
22.01,0.1301704907286914,0
22.02,0.1436268304926919,0
22.03,0.1277353485267775,0
22.04,0.135228531088977,0
22.05,0.1535248478654625,0
22.06,0.1675301907857747,0
22.07,0.1600112431984214,0
22.08,0.1569661165741381,0
22.09,0.1636045741209376,0
22.1,0.1544939819589653,0
22.11,0.1762992976384503,0
22.12,0.1822016830550699,0
22.13,0.1718484019501641,0
22.14,0.1745253850434857,0
22.15,0.1846056207886459,0
22.16,0.180164361638956,0
22.17,0.1863179717627851,0
22.18,0.2102867714695623,0
22.19,0.1889917321399059,0
22.2,0.1899130271930659,0
22.21,0.1889174353271986,0
22.22,0.2045933169510109,0
22.23,0.1969601014557317,0
22.24,0.1937623884049605,0
22.25,0.2148163322656471,0
22.26,0.2170105966294551,0
22.27,0.1978865426349754,0
22.28,0.1861674903649366,0
22.29,0.2157171238385224,0
22.3,0.1994729751357088,0
22.31,0.214772322984051,0
22.32,0.1875827566663131,0
22.33,0.2164999623006346,0
22.34,0.1956265622798902,0
22.35,0.2150860422774243,0
22.36,0.2078388978899872,0
22.37,0.1979540925562259,0
22.38,0.203101986034059,0
22.39,0.2135980067803786,0
22.4,0.2072419921620262,0
22.41,0.2113633666671039,0
22.42,0.2245100726587314,0
22.43,0.1882222595638792,0
22.44,0.219050784571498,0
22.45,0.2028362639134388,0
22.46,0.1916292143777748,0
22.47,0.18605091792564,0
22.48,0.1961153487607288,0
22.49,0.205793986725372,0
22.5,0.1937943690563979,0
22.51,0.2085982943778605,0
22.52,0.1773195025460406,0
22.53,0.1899856745711349,0
22.54,0.1757919172716996,0
22.55,0.1900986576576096,0
22.56,0.1934181311445436,0
22.57,0.1783722287203257,0
22.58,0.1545152089357535,0
22.59,0.1804744757242931,0
22.6,0.1807333947243158,0
22.61,0.1782465441813357,0
22.62,0.1843587593041483,0
22.63,0.1590506470818331,0
22.64,0.1742896164742685,0
22.65,0.1771079090545258,0
22.66,0.1450644841454811,0
22.67,0.1636895474584564,0
22.68,0.1530719905983141,0
22.69,0.1549003084348105,0
22.7,0.1567778748511291,0
22.71,0.1460010134007605,0
22.72,0.1416777483838228,0
22.73,0.1463298909245667,0
22.74,0.132664056400888,0
22.75,0.1302235652347169,0
22.76,0.1454204769372914,0
22.77,0.1246857671971103,0
22.78,0.1403881738259988,0
22.79,0.1359089550667951,0
22.8,0.1115918261667247,0
22.81,0.1196520935200774,0
22.82,0.1359597443171806,0
22.83,0.1118129682693948,0
22.84,0.1146035477546932,0
22.85,0.1215100212829108,0
22.86,0.1223857877648765,0
22.87,0.1097213375441847,0
22.88,0.1039704990392525,0
22.89,0.1219037954285344,0
22.9,0.122830734537199,0
22.91,0.113020563145254,0
22.92,0.1019054060293077,0
22.93,0.0908211362348116,0
22.94,0.0884835117918609,0
22.95,0.0999310575803004,0
22.96,0.0968428014590678,0
22.97,0.104663733926445,0
22.98,0.0951782289907341,0
22.99,0.0717069242388306,0
23.0,0.0953601332628581,0
23.01,0.073002767748655,0
23.02,0.0773269680309673,0
23.03,0.0818933295206797,0
23.04,0.0976146880315852,0
23.05,0.1070665724443983,0
23.06,0.0803872798533937,0
23.07,0.0708845874116484,0
23.08,0.076502463832145,0
23.09,0.0785196276827479,0
23.1,0.0649672952978766,0
23.11,0.0847025931699001,0
23.12,0.0676736425523202,0
23.13,0.0690190666800723,0
23.14,0.0694160849524842,0
23.15,0.0657346447944455,0
23.16,0.0687170381330351,0
23.17,0.0530110285210342,0
23.18,0.0525036649025381,0
23.19,0.0460355475548538,0
23.2,0.0604298554707798,0
23.21,0.062869338861452,0
23.22,0.0587502143853254,0
23.23,0.0700572805513698,0
23.24,0.0524435771661587,0
23.25,0.0584213735784189,0
23.26,0.0400985113305916,0
23.27,0.0464731125058949,0
23.28,0.0566749650750366,0
23.29,0.0576328175334572,0
23.3,0.0456708905802848,0
23.31,0.0474096919676821,0
23.32,0.0325082216960293,0
23.33,0.0437238658661346,0
23.34,0.0558508713432063,0
23.35,0.0523974001516292,0
23.36,0.051395478416342,0
23.37,0.0466749107436606,0
23.38,0.0460807490302181,0
23.39,0.0392841397344898,0
23.4,0.0527968489302781,0
23.41,0.0499831688783013,0
23.42,0.0507018370944682,0
23.43,0.0405725101410048,0
23.44,0.0243933000633722,0
23.45,0.0570344421684273,0
23.46,0.0414526908065836,0
23.47,0.0378330677547412,0
23.48,0.0536566258477668,0
23.49,0.0431036115996817,0
23.5,0.0579655293312137,0
23.51,0.0539188132318216,0
23.52,0.0550068293205165,0
23.53,0.0349733881680574,0
23.54,0.0612532538128208,0
23.55,0.0522858805223426,0
23.56,0.0465584916649617,0
23.57,0.0523009976241268,0
23.58,0.0337582099049256,0
23.59,0.0562977787136594,0
23.6,0.0426451054407732,0
23.61,0.0401762148312365,0
23.62,0.039279599537358,0
23.63,0.0664661787095152,0
23.64,0.0499182521275236,0
23.65,0.0724549042605317,0
23.66,0.0527011711725714,0
23.67,0.0419616554118855,0
23.68,0.0488802090875587,0
23.69,0.0734476423618908,0
23.7,0.0606081624882449,0
23.71,0.0577951327834884,0
23.72,0.0660219977788698,0
23.73,0.0706161131072078,0
23.74,0.077981124255146,0
23.75,0.0825330863083302,0
23.76,0.0657232084762691,0
23.77,0.0573648057079434,0
23.78,0.0678263574801368,0
23.79,0.0759306404485104,0
23.8,0.0650879419795428,0
23.81,0.0665823664455571,0
23.82,0.0810505355130558,0
23.83,0.0786151488183583,0
23.84,0.0809486999597852,0
23.85,0.0745846937716938,0
23.86,0.0814442440236316,0
23.87,0.0761140484599385,0
23.88,0.0958958656332967,0
23.89,0.099013108169875,0
23.9,0.0718945707529911,0
23.91,0.0827861570848828,0
23.92,0.0788696628087918,0
23.93,0.0891171819072391,0
23.94,0.0965941979319216,0
23.95,0.0847718981320381,0
23.96,0.0919180787704107,0
23.97,0.0929939330510124,0
23.98,0.1070314746805028,0
23.99,0.1076059777371484,0
24.0,0.1016773161253782,0
24.01,0.1126734804060266,0
24.02,0.1074774846483415,0
24.03,0.1122952058136375,0
24.04,0.1338422436176128,0
24.05,0.1326368432538079,0
24.06,0.1083895377018542,0
24.07,0.1318644753882674,0
24.08,0.1338916917424021,0
24.09,0.1165345459120808,0
24.1,0.1384734030983489,0
24.11,0.1479625206555449,0
24.12,0.1236846010720348,0
24.13,0.1280913017253093,0
24.14,0.149828833383139,0
24.15,0.1447828581509108,0
24.16,0.1500283561501358,0
24.17,0.1503953955112348,0
24.18,0.153402828940192,0
24.19,0.1387682215645565,0
24.2,0.1650741657111257,0
24.21,0.1688961888350945,0
24.22,0.1575372340286075,0
24.23,0.1620590908793897,0
24.24,0.1498777011005227,0
24.25,0.1730587834013113,0
24.26,0.1763971779060294,0
24.27,0.1728483499117062,0
24.28,0.1875411374843906,0
24.29,0.1758182783196424,0
24.3,0.1877010929723808,0
24.31,0.1747893610327511,0
24.32,0.1877169106121656,0
24.33,0.1892112619101157,0
24.34,0.1962467069228227,0
24.35,0.1933741573609797,0
24.36,0.1988680191737101,0
24.37,0.2115946177701437,0
24.38,0.2021565692646373,0
24.39,0.1936877725669137,0
24.4,0.230518602276991,0
24.41,0.230147052611238,0
24.42,0.2067608235956917,0
24.43,0.2299733388072113,0
24.44,0.2214818963802542,0
24.45,0.2326251947371196,0
24.46,0.2364552800949372,0
24.47,0.2347364779000739,0
24.48,0.2328560010422815,0
24.49,0.2374477381929073,0
24.5,0.2388979350537523,0
24.51,0.2434963980593237,0
24.52,0.2549465302537858,0
24.53,0.2523142205922221,0
24.54,0.2701965705083529,0
24.55,0.2822043908670195,0
24.56,0.2655398746497445,0
24.57,0.2777964961923625,0
24.58,0.2845159004726491,0
24.59,0.2884112312545094,0
24.6,0.2886795071664565,0
24.61,0.2996331555179551,0
24.62,0.3013738905756154,0
24.63,0.28857961857777,0
24.64,0.3141135129197903,0
24.65,0.3188225492683356,0
24.66,0.3069075739127902,0
24.67,0.3195748530138007,0
24.68,0.3307492029984049,0
24.69,0.3266097767420272,0
24.7,0.34428743590563,0
24.71,0.3621200436783595,0
24.72,0.3356152362287048,0
24.73,0.3347297404434842,0
24.74,0.3567159761279079,0
24.75,0.3661047365674849,0
24.76,0.3618666907772658,0
24.77,0.3840703277458236,0
24.78,0.3615913508314459,0
24.79,0.3874247944830176,0
24.8,0.3800348921594424,0
24.81,0.4089660327718133,0
24.82,0.4174581749014152,0
24.83,0.3957103719349471,0
24.84,0.4038095441781141,0
24.85,0.4239145204286071,0
24.86,0.4175472672277909,0
24.87,0.4271518246850128,0
24.88,0.4341356029654072,0
24.89,0.421050134412979,0
24.9,0.4465639020494434,0
24.91,0.4463515325772768,0
24.92,0.4549560264455076,0
24.93,0.4810546694296341,0
24.94,0.4608776980556213,0
24.95,0.4884931625342909,0
24.96,0.4845842798811694,0
24.97,0.4916840100855436,0
24.98,0.5095883018167866,0
24.99,0.5123836097687575,0
25.0,0.5220834626926513,1
25.01,0.599046331233613,1
25.02,0.6587241526163978,1
25.03,0.7278655382784627,1
25.04,0.7939624292241674,1
25.05,0.8658663584797799,1
25.06,0.9710138003961534,1
25.07,1.0190959493132346,1
25.08,1.055631708851666,1
25.09,1.1154386032704142,1
25.1,1.1897099343557547,1
25.11,1.243000842976929,1
25.12,1.2917876975311704,1
25.13,1.3284038149708146,1
25.14,1.370014083549393,1
25.15,1.4103285043500935,1
25.16,1.438990077832862,1
25.17,1.4421849464297813,1
25.18,1.4833884602821465,1
25.19,1.4934709241448751,1
25.2,4.485147836435006,1
25.21,6.890026694923553,1
25.22,1.524266331499974,1
25.23,1.5136488143637856,1
25.24,1.5173142669227178,1
25.25,1.4994770116534872,1
25.26,1.4807995955015223,1
25.27,1.4601929083515053,1
25.28,1.4480039298158924,1
25.29,1.3854702814221893,1
25.3,1.3671465625817922,1
25.31,1.3153556061980722,1
25.32,1.2892715175278973,1
25.33,1.2308439893681293,1
25.34,1.189736687245766,1
25.35,1.1427671447480916,1
25.36,1.1055884860341165,1
25.37,1.0538189328541434,1
25.38,0.9800685871152788,1
25.39,0.940455022606126,1
25.4,0.8800827334880104,1
25.41,0.8221641604784766,1
25.42,0.7808503309470989,1
25.43,0.7293056451144895,1
25.44,0.7075170500527275,1
25.45,0.6403092566352632,1
25.46,0.5771722236725496,1
25.47,0.5428622626565439,1
25.48,0.5192151890763532,1
25.49,0.49362456857554116,1
25.5,0.42416293165063035,1
25.51,0.39232318370825536,1
25.52,0.40499698651934235,1
25.53,0.36963521363200436,1
25.54,0.34098822122768757,1
25.55,0.34359401366493336,1
25.56,0.30524503540762427,1
25.57,0.3298716588035836,1
25.58,1.4606256949233236,1
25.59,0.3504421162189262,1
25.6,0.3442294777799664,1
25.61,0.37336038917485614,1
25.62,0.38628988526946306,1
25.63,0.4259512254622403,1
25.64,0.4469851240200676,1
25.65,0.48893097667564567,1
25.66,0.5244736001744856,1
25.67,0.5864945020797598,1
25.68,0.6380083115512495,1
25.69,0.6801391207839965,1
25.7,0.7392573050458727,1
25.71,4.616253205381972,1
25.72,0.8573596841418398,1
25.73,0.9242561209482438,1
25.74,1.0173198231384313,1
25.75,1.0479135810773044,1
25.76,1.1427682187111678,1
25.77,1.2079553485515053,1
25.78,1.2710094872299633,1
25.79,1.3559469157715554,1
25.8,1.4117646345059764,1
25.81,1.4807288926412585,1
25.82,1.543800381294855,1
25.83,1.6223585896614894,1
25.84,1.6847816969303235,1
25.85,1.7287746972803384,1
25.86,1.7802056289782442,1
25.87,5.795378319765268,1
25.88,1.8921997571441258,1
25.89,1.9473555579880335,1
25.9,2.0040225997426546,1
25.91,2.0263350569385645,1
25.92,2.0651042162034483,1
25.93,2.0958915571636174,1
25.94,2.1285482331457954,1
25.95,2.117170923714052,1
25.96,2.1478529095330696,1
25.97,2.164930022197393,1
25.98,2.1782780146616423,1
25.99,4.791188607666376,1
26.0,2.138067323612811,1
26.01,2.150181786028267,1
26.02,3.6431280343735364,1
26.03,2.0905257364746452,1
26.04,2.067715375167343,1
26.05,2.0387469595594974,1
26.06,5.413487279882941,1
26.07,1.937926628108385,1
26.08,1.9221948553750257,1
26.09,1.875279122250769,1
26.1,1.8147203607400062,1
26.11,1.739197288743645,1
26.12,1.6879673603867489,1
26.13,1.6267262481223717,1
26.14,1.5673663018838946,1
26.15,1.5008153465062088,1
26.16,1.4181092856687647,1
26.17,1.3565616609998639,1
26.18,1.2899875908333245,1
26.19,1.2294413690581518,1
26.2,1.1516041721419976,1
26.21,4.7473967218687445,1
26.22,1.0070028841170493,1
26.23,0.9529971157470538,1
26.24,0.8775172929236219,1
26.25,0.8015059848367634,1
26.26,0.7633729804481467,1
26.27,0.6984031893647202,1
26.28,0.6322582366931029,1
26.29,0.5806330332279848,1
26.3,3.1318270603931055,1
26.31,0.49902180796521145,1
26.32,0.45704951176428876,1
26.33,0.4232759911034777,1
26.34,0.4068085482131839,1
26.35,0.37485956353196637,1
26.36,0.3451725331561686,1
26.37,0.3366538906769322,1
26.38,0.30577587869441936,1
26.39,0.31382692032798976,1
26.4,0.3265412632785062,1
26.41,0.3096577154999882,1
26.42,0.3114524627861358,1
